,Gene description,Gene name,Chromosome/scaffold name,mitochondrial,hemoglobin,sex_linked,canonical_neuronal,glutamatergic
ENSRNOG00000062827,,,19,False,False,False,False,False
ENSRNOG00000016151,ankyrin repeat domain 23 [Source:RGD Symbol;Acc:1310398],Ankrd23,9,False,False,False,False,False
ENSRNOG00000054648,"testis specific protein, Y-linked 1 [Source:RGD Symbol;Acc:3912]",Tspy1,JACYVU010000493.1,False,False,False,False,False
ENSRNOG00000056222,,AABR07021636.1,13,False,False,False,False,False
ENSRNOG00000002947,dermatopontin [Source:RGD Symbol;Acc:1307176],Dpt,13,False,False,False,False,False
ENSRNOG00000040183,olfactory receptor 1684 [Source:RGD Symbol;Acc:1334222],Olr1684,20,False,False,False,False,False
ENSRNOG00000003870,C1q and TNF related 2 [Source:RGD Symbol;Acc:1561041],C1qtnf2,10,False,False,False,False,False
ENSRNOG00000069609,,,19,False,False,False,False,False
ENSRNOG00000009683,syndecan binding protein [Source:RGD Symbol;Acc:621497],Sdcbp,5,False,False,False,False,False
ENSRNOG00000070836,,,20,False,False,False,False,False
ENSRNOG00000004181,SHH signaling and ciliogenesis regulator SDCCAG8 [Source:RGD Symbol;Acc:727781],Sdccag8,13,False,False,False,False,False
ENSRNOG00000003300,BTG anti-proliferation factor 2 [Source:RGD Symbol;Acc:2225],Btg2,13,False,False,False,False,False
ENSRNOG00000063220,Y RNA [Source:RFAM;Acc:RF00019],Y_RNA,X,False,False,False,False,False
ENSRNOG00000009963,CTP synthase 1 [Source:RGD Symbol;Acc:1311060],Ctps1,5,False,False,False,False,False
ENSRNOG00000003756,LanC lantibiotic synthetase component C-like 3 (bacterial) [Source:MGI Symbol;Acc:MGI:2443335],Lancl3,X,False,False,False,False,False
ENSRNOG00000025728,ADAM metallopeptidase domain 32 [Source:RGD Symbol;Acc:735114],Adam32,16,False,False,False,False,False
ENSRNOG00000012721,endothelin receptor type A [Source:RGD Symbol;Acc:2535],Ednra,19,False,False,False,False,False
ENSRNOG00000001611,ribosomal protein L24 [Source:RGD Symbol;Acc:621191],Rpl24,11,False,False,False,False,False
ENSRNOG00000066340,,,16,False,False,False,False,False
ENSRNOG00000043192,3-hydroxyacyl-CoA dehydratase 1 [Source:RGD Symbol;Acc:1595507],Hacd1,17,False,False,False,False,False
ENSRNOG00000037835,ciliogenesis associated TTC17 interacting protein [Source:RGD Symbol;Acc:1596071],Catip,9,False,False,False,False,False
ENSRNOG00000018304,leucyl-tRNA synthetase 1 [Source:RGD Symbol;Acc:1304962],Lars1,18,False,False,False,False,False
ENSRNOG00000069566,,,19,False,False,False,False,False
ENSRNOG00000052762,U6 spliceosomal RNA [Source:RGD Symbol;Acc:15007398],U6,X,False,False,False,False,False
ENSRNOG00000013634,"MYD88, innate immune signal transduction adaptor [Source:RGD Symbol;Acc:735043]",Myd88,8,False,False,False,False,False
ENSRNOG00000001728,"family with sequence similarity 43, member A [Source:RGD Symbol;Acc:1304790]",Fam43a,11,False,False,False,False,False
ENSRNOG00000051993,growth differentiation factor 10 [Source:RGD Symbol;Acc:621512],Gdf10,16,False,False,False,False,False
ENSRNOG00000064451,,,19,False,False,False,False,False
ENSRNOG00000030118,moesin [Source:MGI Symbol;Acc:MGI:97167],Msn,X,False,False,False,False,False
ENSRNOG00000017612,VPS35 retromer complex component [Source:RGD Symbol;Acc:1589784],Vps35,19,False,False,False,False,False
ENSRNOG00000013661,kinesin family member 26A [Source:RGD Symbol;Acc:1307957],Kif26a,6,False,False,False,False,False
ENSRNOG00000064045,,,13,False,False,False,False,False
ENSRNOG00000070588,U6 spliceosomal RNA [Source:RFAM;Acc:RF00026],U6,X,False,False,False,False,False
ENSRNOG00000016161,"lectin, mannose-binding 2 [Source:RGD Symbol;Acc:1308965]",Lman2,17,False,False,False,False,False
ENSRNOG00000056740,cylicin 1 [Source:RGD Symbol;Acc:2323810],Cylc1,X,False,False,False,False,False
ENSRNOG00000066750,,,19,False,False,False,False,False
ENSRNOG00000018785,"solute carrier family 16, member 13 [Source:RGD Symbol;Acc:1359138]",Slc16a13,10,False,False,False,False,False
ENSRNOG00000032307,dermatan sulfate epimerase-like [Source:RGD Symbol;Acc:1307724],Dsel,13,False,False,False,False,False
ENSRNOG00000062381,,,X,False,False,False,False,False
ENSRNOG00000059230,U6 spliceosomal RNA [Source:RGD Symbol;Acc:15012410],U6,X,False,False,False,False,False
ENSRNOG00000064281,,,13,False,False,False,False,False
ENSRNOG00000066423,,,19,False,False,False,False,False
ENSRNOG00000052877,similar to 40S ribosomal protein S26 [Source:RGD Symbol;Acc:1562415],RGD1562415,11,False,False,False,False,False
ENSRNOG00000009738,calsequestrin-1-like [Source:RGD Symbol;Acc:11399163],,16,False,False,False,False,False
ENSRNOG00000010712,TERF2 interacting protein [Source:RGD Symbol;Acc:1309684],Terf2ip,19,False,False,False,False,False
ENSRNOG00000049345,meprin A subunit beta [Source:RGD Symbol;Acc:3081],Mep1b,18,False,False,False,False,False
ENSRNOG00000001874,"solute carrier family 7, member 4 [Source:RGD Symbol;Acc:1305905]",Slc7a4,11,False,False,False,False,False
ENSRNOG00000064211,,,13,False,False,False,False,False
ENSRNOG00000016803,prolactin-8A4 [Source:RGD Symbol;Acc:9329051],Prl8a3,17,False,False,False,False,False
ENSRNOG00000070605,lymphocyte antigen 6 family member G6C [Source:RGD Symbol;Acc:1302999],Ly6g6c,20,False,False,False,False,False
ENSRNOG00000068744,,,19,False,False,False,False,False
ENSRNOG00000060982,,AABR07040332.1,X,False,False,False,False,False
ENSRNOG00000000175,MIER family member 2 [Source:RGD Symbol;Acc:1307278],Mier2,7,False,False,False,False,False
ENSRNOG00000042041,galactose-3-O-sulfotransferase 1 [Source:RGD Symbol;Acc:1583379],Gal3st1,14,False,False,False,False,False
ENSRNOG00000002391,"glycine receptor, alpha 4 [Source:RGD Symbol;Acc:1564103]",Glra4,X,False,False,False,False,False
ENSRNOG00000062956,,,13,False,False,False,False,False
ENSRNOG00000010027,ATR serine/threonine kinase [Source:RGD Symbol;Acc:1305796],Atr,8,False,False,False,False,False
ENSRNOG00000047106,mitochondrial translation release factor 1 [Source:RGD Symbol;Acc:1584329],Mtrf1,15,False,False,False,False,False
ENSRNOG00000024452,capping protein regulator and myosin 1 linker 2 [Source:RGD Symbol;Acc:1562390],Carmil2,19,False,False,False,False,False
ENSRNOG00000019536,small integral membrane protein 3 [Source:RGD Symbol;Acc:628864],Smim3,18,False,False,False,False,False
ENSRNOG00000060623,FAM3 metabolism regulating signaling molecule A [Source:RGD Symbol;Acc:1562076],Fam3a,X,False,False,False,False,False
ENSRNOG00000068191,,,19,False,False,False,False,False
ENSRNOG00000053191,,AABR07040387.1,X,False,False,False,False,False
ENSRNOG00000001713,interleukin 13 receptor subunit alpha 1 [Source:RGD Symbol;Acc:628741],Il13ra1,11,False,False,False,False,False
ENSRNOG00000008533,argonaute RISC catalytic component 2 [Source:RGD Symbol;Acc:621255],Ago2,7,False,False,False,False,False
ENSRNOG00000066881,,,13,False,False,False,False,False
ENSRNOG00000030431,"RT1 class II, locus Db2 [Source:RGD Symbol;Acc:1595922]",RT1-Db2,20,False,False,False,False,False
ENSRNOG00000039588,multiciliate differentiation and DNA synthesis associated cell cycle protein [Source:RGD Symbol;Acc:1584164],Mcidas,2,False,False,False,False,False
ENSRNOG00000070450,,,13,False,False,False,False,False
ENSRNOG00000060087,adrenoceptor alpha 1B [Source:RGD Symbol;Acc:2054],Adra1b,10,False,False,False,False,False
ENSRNOG00000069996,,,11,False,False,False,False,False
ENSRNOG00000069239,"up-regulator of carnitine transporter, OCTN2 [Source:RGD Symbol;Acc:1561735]",Slc22a21,10,False,False,False,False,False
ENSRNOG00000060754,,AABR07039378.2,X,False,False,False,False,False
ENSRNOG00000070805,,,13,False,False,False,False,False
ENSRNOG00000065140,U6 spliceosomal RNA [Source:RFAM;Acc:RF00026],U6,X,False,False,False,False,False
ENSRNOG00000032548,uncharacterized LOC120098890 [Source:RGD Symbol;Acc:40945150],AABR07045337.1,20,False,False,False,False,False
ENSRNOG00000063181,ribonuclease P/MRP subunit p38 [Source:RGD Symbol;Acc:1307474],Rpp38,17,False,False,False,False,False
ENSRNOG00000004112,similar to RIKEN cDNA 4921536K21 [Source:RGD Symbol;Acc:1308775],RGD1308775,14,False,False,False,False,False
ENSRNOG00000016015,decapping mRNA 1A [Source:RGD Symbol;Acc:1561298],Dcp1a,16,False,False,False,False,False
ENSRNOG00000003611,dynein light chain Tctex-type 3 [Source:RGD Symbol;Acc:1549755],Dynlt3,X,False,False,False,False,False
ENSRNOG00000066879,olfactory receptor 1466 [Source:RGD Symbol;Acc:1333989],Olr1466,10,False,False,False,False,False
ENSRNOG00000036677,solute carrier family 16 member 3 [Source:RGD Symbol;Acc:620603],Slc16a3,10,False,False,False,False,False
ENSRNOG00000067098,,,11,False,False,False,False,False
ENSRNOG00000069164,U2 spliceosomal RNA [Source:RFAM;Acc:RF00004],U2,X,False,False,False,False,False
ENSRNOG00000004537,retinoid X receptor gamma [Source:RGD Symbol;Acc:620046],Rxrg,13,False,False,False,False,False
ENSRNOG00000070711,uncharacterized LOC102549303 [Source:RGD Symbol;Acc:7568040],,13,False,False,False,False,False
ENSRNOG00000067425,,,10,False,False,False,False,False
ENSRNOG00000065529,,,13,False,False,False,False,False
ENSRNOG00000071212,,,19,False,False,False,False,False
ENSRNOG00000063783,,,2,False,False,False,False,False
ENSRNOG00000009131,zinc finger CCCH type containing 12A [Source:RGD Symbol;Acc:1306776],Zc3h12a,5,False,False,False,False,False
ENSRNOG00000055562,,,JACYVU010000493.1,False,False,False,False,False
ENSRNOG00000058253,U1 spliceosomal RNA [Source:RGD Symbol;Acc:15011645],U1,X,False,False,False,False,False
ENSRNOG00000007371,"RNA binding motif protein, X-linked 2 [Source:MGI Symbol;Acc:MGI:1919414]",Rbmx2,X,False,False,False,False,False
ENSRNOG00000064008,ankyrin repeat domain 39 [Source:RGD Symbol;Acc:1559504],Ankrd39,9,False,False,False,False,False
ENSRNOG00000003494,PTPRF interacting protein alpha 4 [Source:RGD Symbol;Acc:620055],Ppfia4,13,False,False,False,False,False
ENSRNOG00000039668,collagen type VIII alpha 1 chain [Source:RGD Symbol;Acc:1309361],Col8a1,11,False,False,False,False,False
ENSRNOG00000069169,"predicted gene, 37419 [Source:MGI Symbol;Acc:MGI:5610647]",Gm37419,11,False,False,False,False,False
ENSRNOG00000038239,spermatogenesis associated 33 [Source:RGD Symbol;Acc:1561507],Spata33,19,False,False,False,False,False
ENSRNOG00000070056,olfactory receptor 1467 [Source:RGD Symbol;Acc:1334228],Olr1467,10,False,False,False,False,False
ENSRNOG00000064227,,,20,False,False,False,False,False
ENSRNOG00000066338,,,X,False,False,False,False,False
ENSRNOG00000046366,dystrophin [Source:RGD Symbol;Acc:2507],Dmd,X,False,False,False,False,False
ENSRNOG00000069426,,,20,False,False,False,False,False
ENSRNOG00000012312,proline rich 9 [Source:RGD Symbol;Acc:2320351],Prr9,2,False,False,False,False,False
ENSRNOG00000031294,similar to Vigilin (High density lipoprotein-binding protein) [Source:RGD Symbol;Acc:1563104],RGD1563104,X,False,False,False,False,False
ENSRNOG00000005472,Sp4 transcription factor [Source:RGD Symbol;Acc:3741],Sp4,6,False,False,False,False,False
ENSRNOG00000019073,inhibitor of nuclear factor kappa B kinase subunit beta [Source:RGD Symbol;Acc:621375],Ikbkb,16,False,False,False,False,False
ENSRNOG00000066834,,,13,False,False,False,False,False
ENSRNOG00000070935,,,20,False,False,False,False,False
ENSRNOG00000055320,,AABR07044001.2,19,False,False,False,False,False
ENSRNOG00000063682,U6 spliceosomal RNA [Source:RFAM;Acc:RF00026],U6,X,False,False,False,False,False
ENSRNOG00000002278,tec protein tyrosine kinase [Source:RGD Symbol;Acc:620973],Tec,14,False,False,False,False,False
ENSRNOG00000064682,,,13,False,False,False,False,False
ENSRNOG00000065971,,,5,False,False,False,False,False
ENSRNOG00000016217,GTP binding protein 4 [Source:RGD Symbol;Acc:620783],Gtpbp4,17,False,False,False,False,False
ENSRNOG00000048109,40S ribosomal protein S3a-like [Source:RGD Symbol;Acc:2318248],,11,False,False,False,False,False
ENSRNOG00000003893,cyclin J-like [Source:RGD Symbol;Acc:1561384],Ccnjl,10,False,False,False,False,False
ENSRNOG00000070264,,,7,False,False,False,False,False
ENSRNOG00000071033,,,20,False,False,False,False,False
ENSRNOG00000022303,peptide deformylase (mitochondrial) [Source:RGD Symbol;Acc:1582894],Pdf,19,False,False,False,False,False
ENSRNOG00000065192,U6 spliceosomal RNA [Source:RFAM;Acc:RF00026],U6,X,False,False,False,False,False
ENSRNOG00000064266,,,JACYVU010000493.1,False,False,False,False,False
ENSRNOG00000023187,similar to RIKEN cDNA 1810030O07 [Source:RGD Symbol;Acc:1565685],RGD1565685,X,False,False,False,False,False
ENSRNOG00000066292,,,19,False,False,False,False,False
ENSRNOG00000068085,,,X,False,False,False,False,False
ENSRNOG00000023485,USH1 protein network component harmonin binding protein 1 [Source:RGD Symbol;Acc:1310859],Ushbp1,16,False,False,False,False,False
ENSRNOG00000064616,ankyrin repeat domain 10 [Source:RGD Symbol;Acc:1310501],Ankrd10,16,False,False,False,False,False
ENSRNOG00000017185,"Prolactin family 3, subfamily b, member 1 [Source:RGD Symbol;Acc:2429]",Prl3b1,17,False,False,False,False,False
ENSRNOG00000067553,,,20,False,False,False,False,False
ENSRNOG00000015616,regulator of G-protein signaling 14 [Source:RGD Symbol;Acc:620003],Rgs14,17,False,False,False,False,False
ENSRNOG00000067316,,,13,False,False,False,False,False
ENSRNOG00000001924,tumor protein p63 [Source:RGD Symbol;Acc:620863],Tp63,11,False,False,False,False,False
ENSRNOG00000001873,purinergic receptor P2X 6 [Source:RGD Symbol;Acc:3243],P2rx6,11,False,False,False,False,False
ENSRNOG00000063637,Nuclear RNase P [Source:RFAM;Acc:RF00009],RNaseP_nuc,X,False,False,False,False,False
ENSRNOG00000025860,dynein regulatory complex subunit 7 [Source:RGD Symbol;Acc:1565601],Drc7,19,False,False,False,False,False
ENSRNOG00000050214,aminomethyltransferase [Source:RGD Symbol;Acc:1359408],Amt,8,False,False,False,False,False
ENSRNOG00000023372,"odontogenic, ameloblast associated [Source:RGD Symbol;Acc:1561883]",Odam,14,False,False,False,False,False
ENSRNOG00000013714,small nuclear ribonucleoprotein D1 polypeptide [Source:RGD Symbol;Acc:1306345],Snrpd1,18,False,False,False,False,False
ENSRNOG00000004776,FtsJ RNA methyltransferase homolog 1 (E. coli) [Source:MGI Symbol;Acc:MGI:1859648],Ftsj1,X,False,False,False,False,False
ENSRNOG00000031273,similar to ribosomal protein L27a [Source:RGD Symbol;Acc:1559972],AABR07034639.1,11,False,False,False,False,False
ENSRNOG00000001653,"ST3 beta-galactoside alpha-2,3-sialyltransferase 6 [Source:RGD Symbol;Acc:1303279]",St3gal6,11,False,False,False,False,False
ENSRNOG00000064275,"GrpE-like 2, mitochondrial [Source:RGD Symbol;Acc:1585231]",Grpel2,18,False,False,False,False,False
ENSRNOG00000065685,,,JACYVU010000493.1,False,False,False,False,False
ENSRNOG00000002419,proteolipid protein 1 [Source:RGD Symbol;Acc:3354],Plp1,X,False,False,False,False,False
ENSRNOG00000052095,"predicted gene, 25624 [Source:RGD Symbol;Acc:15006904]",Gm25624,X,False,False,False,False,False
ENSRNOG00000012556,ISL LIM homeobox 1 [Source:RGD Symbol;Acc:61957],Isl1,2,False,False,False,False,False
ENSRNOG00000065722,,,19,False,False,False,False,False
ENSRNOG00000064801,similar to hypothetical protein 4932411N23 [Source:NCBI gene (formerly Entrezgene);Acc:501612],,X,False,False,False,False,False
ENSRNOG00000006698,"RAB33A, member RAS oncogene family [Source:RGD Symbol;Acc:1563280]",Rab33a,X,False,False,False,False,False
ENSRNOG00000066173,,,13,False,False,False,False,False
ENSRNOG00000064918,,,20,False,False,False,False,False
ENSRNOG00000020379,component of oligomeric golgi complex 8 [Source:RGD Symbol;Acc:1307074],Cog8,19,False,False,False,False,False
ENSRNOG00000000432,FKBP prolyl isomerase like [Source:RGD Symbol;Acc:1303227],Fkbpl,20,False,False,False,False,False
ENSRNOG00000052376,BEN domain containing 6 [Source:RGD Symbol;Acc:1310392],Bend6,9,False,False,False,False,False
ENSRNOG00000067929,,,19,False,False,False,False,False
ENSRNOG00000060642,,AABR07041234.1,X,False,False,False,False,False
ENSRNOG00000046195,solute carrier family 22 member 4 [Source:RGD Symbol;Acc:621149],AABR07029596.1,10,False,False,False,False,False
ENSRNOG00000018748,"solute carrier family 16, member 11 [Source:RGD Symbol;Acc:1311125]",Slc16a11,10,False,False,False,False,False
ENSRNOG00000070436,,,X,False,False,False,False,False
ENSRNOG00000039674,small ubiquitin-related modifier 2-like [Source:RGD Symbol;Acc:41241227],AABR07034657.1,11,False,False,False,False,False
ENSRNOG00000020155,mitogen-activated protein kinase 8 [Source:RGD Symbol;Acc:621506],Mapk8,16,False,False,False,False,False
ENSRNOG00000000408,golgi associated PDZ and coiled-coil motif containing [Source:RGD Symbol;Acc:1309512],Gopc,20,False,False,False,False,False
ENSRNOG00000063819,olfactory receptor gene Olr1686 [Source:RGD Symbol;Acc:1594569],Olr1686,20,False,False,False,False,False
ENSRNOG00000064167,,,19,False,False,False,False,False
ENSRNOG00000050430,vav guanine nucleotide exchange factor 1 [Source:RGD Symbol;Acc:3951],Vav1,9,False,False,False,False,False
ENSRNOG00000045729,,AC117058.1,16,False,False,False,False,False
ENSRNOG00000061195,,AC107580.1,X,False,False,False,False,False
ENSRNOG00000065200,,,19,False,False,False,False,False
ENSRNOG00000064902,,,X,False,False,False,False,False
ENSRNOG00000068951,,,13,False,False,False,False,False
ENSRNOG00000009161,cytoplasmic linker associated protein 2 [Source:RGD Symbol;Acc:619789],Clasp2,8,False,False,False,False,False
ENSRNOG00000002964,X-C motif chemokine ligand 1 [Source:RGD Symbol;Acc:620452],Xcl1,13,False,False,False,False,False
ENSRNOG00000010832,platelet-derived growth factor receptor-like [Source:RGD Symbol;Acc:1308028],Pdgfrl,16,False,False,False,False,False
ENSRNOG00000036676,"casein kinase 1, delta [Source:RGD Symbol;Acc:71031]",Csnk1d,10,False,False,False,False,False
ENSRNOG00000060546,,AABR07041236.1,X,False,False,False,False,False
ENSRNOG00000064860,,,20,False,False,False,False,False
ENSRNOG00000069101,,,19,False,False,False,False,False
ENSRNOG00000003902,fatty acid binding protein 6 [Source:RGD Symbol;Acc:2592],Fabp6,10,False,False,False,False,False
ENSRNOG00000066046,,,13,False,False,False,False,False
ENSRNOG00000014762,peptidylprolyl isomerase E [Source:RGD Symbol;Acc:1311411],Ppie,5,False,False,False,False,False
ENSRNOG00000032877,ribosomal protein S15A-like 2 [Source:RGD Symbol;Acc:2318744],AABR07072261.1,11,False,False,False,False,False
